family,seed,base,closure_size,interior_size,seed_size,n_total,closure_indices,interior_indices,dataset,linkage,metric,noise,random_state
government,Authoritarianism,gen_base_1,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
government,Authoritarianism,gen_base_2,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
government,Authoritarianism,base,37,0,13,81,"0,4,7,9,11,12,16,19,24,26,30,31,33,36,37,38,40,43,44,45,48,50,53,55,59,62,63,64,65,67,72,73,74,75,78,79,80",,PISA,ward,euclidean,0.02,23
government,Authoritarianism,clusters,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
government,HybridRegime,gen_base_1,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
government,HybridRegime,gen_base_2,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
government,HybridRegime,base,32,0,10,81,"4,7,8,13,14,20,21,24,26,27,28,30,33,39,40,45,46,47,49,50,53,56,57,58,59,64,65,67,73,74,79,80",,PISA,ward,euclidean,0.02,23
government,HybridRegime,clusters,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
continent,Europe,gen_base_1,81,20,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,15,17,18,23,25,29,34,41,42,51,54,60,61,68,69,70,71,76",PISA,ward,euclidean,0.02,23
continent,Europe,gen_base_2,81,20,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,15,17,18,23,25,29,34,41,42,51,54,60,61,68,69,70,71,76",PISA,ward,euclidean,0.02,23
continent,Europe,base,64,20,37,81,"0,2,3,4,5,7,8,10,11,15,16,17,18,21,22,23,24,25,26,28,29,30,31,32,33,34,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,78,79,80","3,5,15,17,18,23,25,29,34,41,42,51,54,60,61,68,69,70,71,76",PISA,ward,euclidean,0.02,23
continent,Europe,clusters,81,0,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
continent,SouthAmerica,gen_base_1,80,0,7,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
continent,SouthAmerica,gen_base_2,80,0,7,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
continent,SouthAmerica,base,15,0,7,81,"1,6,11,13,14,20,27,35,56,57,58,62,63,75,78",,PISA,ward,euclidean,0.02,23
continent,SouthAmerica,clusters,43,0,7,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,35,37,38,40,44,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,72,74,75,78,79",,PISA,ward,euclidean,0.02,23
continent,Oceania,gen_base_1,0,0,0,81,,,PISA,ward,euclidean,0.02,23
continent,Oceania,gen_base_2,0,0,0,81,,,PISA,ward,euclidean,0.02,23
continent,Oceania,base,0,0,0,81,,,PISA,ward,euclidean,0.02,23
continent,Oceania,clusters,0,0,0,81,,,PISA,ward,euclidean,0.02,23
continent,Asia,gen_base_1,81,4,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","12,36,43,66",PISA,ward,euclidean,0.02,23
continent,Asia,gen_base_2,81,4,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","12,36,43,66",PISA,ward,euclidean,0.02,23
continent,Asia,base,41,4,25,81,"0,4,7,9,11,12,16,19,21,24,26,28,30,31,33,36,37,38,39,40,43,44,45,48,50,53,55,59,62,63,64,65,66,67,72,73,74,75,78,79,80","12,36,43,66",PISA,ward,euclidean,0.02,23
continent,Asia,clusters,81,0,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
continent,NorthAmerica,gen_base_1,81,0,9,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
continent,NorthAmerica,gen_base_2,81,0,9,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
continent,NorthAmerica,base,19,1,9,81,"1,6,8,9,10,13,14,19,20,27,32,35,46,47,49,56,57,58,77",77,PISA,ward,euclidean,0.02,23
continent,NorthAmerica,clusters,74,0,9,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,22,23,24,25,26,27,29,30,31,32,33,34,35,37,38,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,23
continent,Africa,gen_base_1,48,0,1,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,33,35,37,38,40,44,45,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,67,72,73,74,75,78,79,80",,PISA,ward,euclidean,0.02,23
continent,Africa,gen_base_2,43,0,1,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,35,37,38,40,44,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,72,74,75,78,79",,PISA,ward,euclidean,0.02,23
continent,Africa,base,4,0,1,81,"40,50,59,79",,PISA,ward,euclidean,0.02,23
continent,Africa,clusters,18,0,1,81,"0,4,9,19,20,24,27,31,37,40,50,53,55,56,57,59,64,79",,PISA,ward,euclidean,0.02,23
economy,HighEconomy,gen_base_1,81,38,46,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","2,3,5,10,11,15,17,18,21,22,23,25,28,29,30,32,34,39,41,42,45,51,52,54,60,61,62,63,66,67,68,69,70,71,75,76,77,78",PISA,ward,euclidean,0.02,37
economy,HighEconomy,gen_base_2,66,36,46,81,"0,2,3,4,5,7,8,10,11,12,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,38,39,41,42,43,44,45,47,48,49,51,52,53,54,56,57,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80","2,3,5,10,11,15,17,18,21,22,23,25,29,30,32,34,41,42,45,51,52,54,60,61,62,63,66,67,68,69,70,71,75,76,77,78",PISA,ward,euclidean,0.02,37
economy,HighEconomy,base,60,38,46,81,"2,3,4,5,7,10,11,12,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,32,33,34,36,38,39,41,42,43,44,45,48,51,52,53,54,56,57,60,61,62,63,64,65,66,67,68,69,70,71,73,74,75,76,77,78,80","2,3,5,10,11,15,17,18,21,22,23,25,28,29,30,32,34,39,41,42,45,51,52,54,60,61,62,63,66,67,68,69,70,71,75,76,77,78",PISA,ward,euclidean,0.02,37
economy,HighEconomy,clusters,81,0,46,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,ward,euclidean,0.02,37
